order_id,customer_id,order_date,product_name,quantity,unit_price,total_price
20765,11100,2024-07-14,Ameliorated multi-state protocol,3,58.33,174.99
20766,11064,2024-06-09,Cross-platform bandwidth-monitored focus group,3,86.87,260.61
20767,11027,2024-04-20,Polarized next generation encoding,7,14.45,101.14999999999999
20768,11063,2024-07-11,Synergistic 5thgeneration open architecture,4,85.0,340.0
20769,11017,2023-11-14,Sharable asymmetric interface,8,85.95,687.6
20770,11073,2024-05-27,Virtual upward-trending extranet,7,35.64,249.48000000000002
20771,11033,2024-12-17,Universal user-facing encoding,5,51.66,258.29999999999995
20772,11084,2025-03-05,Quality-focused 6thgeneration migration,7,49.47,346.28999999999996
20773,11077,2023-06-05,Virtual executive circuit,3,29.67,89.01
20774,11092,2023-07-28,Programmable 5thgeneration parallelism,2,45.71,91.42
20775,11029,2024-10-08,Implemented needs-based attitude,6,13.99,83.94
20776,11013,2023-12-09,Customer-focused global definition,2,35.0,70.0
20777,11046,2024-08-03,Future-proofed mobile artificial intelligence,3,83.5,250.5
20778,11035,2023-12-10,Inverse bottom-line forecast,6,35.61,213.66
20779,11006,2024-09-29,Robust regional hub,5,83.64,418.2
20780,11082,2023-10-28,User-centric transitional challenge,8,57.84,462.72
20781,11069,2023-10-10,Grass-roots disintermediate data-warehouse,9,89.19,802.71
20782,11047,2024-03-12,Cross-platform secondary success,3,61.73,185.19
20783,11025,2024-08-04,Centralized holistic service-desk,3,12.67,38.01
20784,11066,2025-01-22,Mandatory heuristic attitude,3,70.79,212.37
20785,11010,2023-08-20,Robust zero administration benchmark,6,14.04,84.24
20786,11056,2024-01-02,Distributed bifurcated groupware,1,50.55,50.55
20787,11030,2024-03-19,Persistent directional application,7,93.65,655.5500000000001
20788,11005,2024-12-21,Monitored 4thgeneration structure,1,24.87,24.87
20789,11033,2025-05-04,Vision-oriented zero-defect analyzer,5,45.09,225.45000000000002
20790,11065,2024-12-20,Operative zero tolerance knowledge user,8,75.69,605.52
20791,11018,2024-01-27,Reactive asynchronous alliance,4,89.4,357.6
20792,11096,2024-08-07,Re-contextualized maximized moderator,5,70.38,351.9
20793,11049,2024-07-24,Organized logistical support,4,33.24,132.96
20794,11011,2025-04-23,Optimized systematic adapter,4,70.71,282.84
20795,11085,2024-12-27,Digitized executive matrices,8,36.71,293.68
20796,11026,2024-08-30,Phased heuristic circuit,2,74.66,149.32
20797,11063,2024-07-27,Quality-focused maximized concept,1,95.86,95.86
20798,11089,2023-12-10,Ameliorated high-level hub,3,74.93,224.79000000000002
20799,11086,2023-09-01,Multi-layered disintermediate installation,9,87.66,788.9399999999999
20800,11059,2024-05-07,Vision-oriented cohesive alliance,4,10.19,40.76
20801,11027,2024-01-14,Compatible static encryption,5,74.58,372.9
20802,11049,2024-10-27,Seamless background focus group,2,84.66,169.32
20803,11077,2024-11-10,Synchronized clear-thinking flexibility,4,13.65,54.6
20804,11033,2023-12-31,Advanced uniform initiative,2,88.44,176.88
20805,11098,2024-10-03,Quality-focused human-resource matrices,2,33.1,66.2
20806,11099,2024-05-10,Visionary systematic Graphical User Interface,4,69.88,279.52
20807,11001,2023-11-08,Quality-focused 3rdgeneration protocol,6,82.03,492.18
20808,11021,2024-03-29,Integrated 3rdgeneration hardware,7,69.64,487.48
20809,11055,2024-11-26,Progressive multi-tasking encoding,3,18.31,54.92999999999999
20810,11006,2024-11-04,Ameliorated mission-critical model,3,63.67,191.01
20811,11092,2023-06-18,Self-enabling zero-defect matrix,6,59.46,356.76
20812,11081,2025-01-02,Future-proofed tertiary infrastructure,3,91.03,273.09000000000003
20813,11069,2024-03-04,Decentralized multimedia flexibility,2,46.38,92.76
20814,11095,2025-02-08,Face-to-face client-driven info-mediaries,8,38.9,311.2
20815,11005,2023-05-25,Re-engineered mission-critical utilization,5,77.49,387.45
20816,11003,2024-03-04,Fully-configurable secondary toolset,1,47.14,47.14
20817,11053,2023-11-14,Devolved upward-trending alliance,3,68.15,204.45000000000002
20818,11023,2023-07-07,User-centric context-sensitive neural-net,8,68.18,545.44
20819,11053,2024-06-21,User-centric modular system engine,4,89.92,359.68
20820,11037,2024-01-16,Ameliorated content-based customer loyalty,7,63.88,447.16
20821,11074,2023-09-26,Total context-sensitive standardization,2,55.19,110.38
20822,11074,2023-09-29,Universal tertiary implementation,7,22.5,157.5
20823,11083,2024-09-25,Centralized incremental moratorium,5,20.42,102.10000000000001
20824,11017,2025-04-06,Programmable responsive hardware,5,23.89,119.45
20825,11085,2024-01-25,Streamlined methodical initiative,6,25.47,152.82
20826,11078,2024-04-08,Universal static paradigm,9,67.41,606.6899999999999
20827,11073,2024-11-11,Streamlined optimal moratorium,6,76.69,460.14
20828,11001,2023-09-13,Enterprise-wide system-worthy infrastructure,8,57.7,461.6
20829,11051,2023-08-22,Triple-buffered context-sensitive Local Area Network,7,84.61,592.27
20830,11045,2025-05-05,Triple-buffered holistic focus group,9,99.21,892.89
20831,11077,2023-12-30,Advanced tangible moderator,4,83.8,335.2
20832,11004,2023-07-03,Operative neutral extranet,2,72.54,145.08
20833,11062,2024-10-03,Persevering zero-defect standardization,7,57.92,405.44
20834,11065,2024-12-11,Cross-platform bandwidth-monitored Graphical User Interface,6,50.4,302.4
20835,11032,2024-12-27,Compatible zero tolerance definition,1,17.6,17.6
20836,11034,2024-09-28,Enterprise-wide uniform emulation,9,45.94,413.46
20837,11092,2023-08-18,Seamless 24/7 knowledge user,9,91.91,827.1899999999999
20838,11095,2023-08-31,Diverse discrete intranet,2,82.72,165.44
20839,11072,2025-02-03,Public-key clear-thinking circuit,3,29.44,88.32000000000001
20840,11039,2023-07-28,Total holistic capability,5,51.99,259.95
20841,11026,2024-04-20,Right-sized contextually-based core,5,83.51,417.55
20842,11034,2024-02-18,Balanced bottom-line instruction set,1,16.06,16.06
20843,11054,2025-04-11,Persistent clear-thinking conglomeration,8,44.87,358.96
20844,11003,2023-11-07,Triple-buffered well-modulated model,8,86.67,693.36
20845,11050,2024-07-04,Centralized composite open system,4,46.35,185.4
20846,11012,2023-06-20,Self-enabling zero tolerance instruction set,7,16.99,118.92999999999999
20847,11065,2025-03-31,Distributed attitude-oriented intranet,3,58.83,176.49
20848,11054,2023-07-26,Reverse-engineered 6thgeneration flexibility,6,87.56,525.36
20849,11005,2025-02-06,Operative upward-trending frame,9,63.13,568.1700000000001
20850,11094,2023-05-15,Implemented actuating alliance,1,30.37,30.37
20851,11094,2025-04-15,Profound composite architecture,5,44.58,222.89999999999998
20852,11057,2023-10-28,Profit-focused actuating benchmark,4,50.51,202.04
20853,11017,2023-11-14,Optional mission-critical help-desk,8,62.13,497.04
20854,11047,2023-10-13,Open-architected 5thgeneration installation,1,78.34,78.34
20855,11023,2025-04-22,Managed stable website,9,18.9,170.1
20856,11079,2023-07-29,Advanced modular initiative,6,90.07,540.42
20857,11085,2024-06-06,Streamlined 5thgeneration info-mediaries,4,11.11,44.44
20858,11014,2024-12-23,Intuitive national database,9,43.3,389.7
20859,11066,2023-06-11,Mandatory multi-state groupware,5,12.47,62.35
20860,11075,2025-04-07,Switchable methodical challenge,5,45.37,226.85
20861,11051,2024-11-15,Team-oriented needs-based migration,5,57.32,286.6
20862,11038,2023-11-27,Adaptive needs-based solution,1,56.05,56.05
20863,11064,2024-02-20,Robust maximized capability,1,24.91,24.91
20864,11098,2023-06-13,Operative responsive Graphic Interface,8,68.12,544.96
20865,11038,2024-12-09,Synergistic transitional archive,8,14.03,112.24
20866,11050,2024-11-21,Public-key bifurcated initiative,6,78.57,471.41999999999996
20867,11098,2024-09-17,Front-line incremental knowledge user,4,95.2,380.8
20868,11082,2024-02-15,Digitized global approach,2,40.58,81.16
20869,11030,2023-07-15,Centralized encompassing neural-net,2,56.55,113.1
20870,11079,2023-07-21,Stand-alone high-level initiative,9,44.1,396.90000000000003
20871,11091,2024-09-30,Robust transitional moderator,5,10.6,53.0
20872,11051,2024-02-18,Configurable client-driven middleware,4,44.73,178.92
20873,11063,2024-02-17,Configurable executive groupware,1,81.25,81.25
20874,11098,2023-10-14,Stand-alone empowering solution,7,63.64,445.48
20875,11052,2024-05-23,Exclusive discrete moratorium,3,19.11,57.33
20876,11038,2024-04-17,Self-enabling responsive Graphical User Interface,6,86.24,517.4399999999999
20877,11097,2025-03-11,Compatible hybrid policy,5,57.8,289.0
20878,11088,2023-07-18,Switchable dedicated adapter,5,85.76,428.8
20879,11079,2023-07-26,Horizontal eco-centric leverage,5,62.22,311.1
20880,11030,2024-07-15,Organic didactic parallelism,1,60.37,60.37
20881,11051,2025-01-10,Down-sized multimedia pricing structure,1,19.47,19.47
20882,11081,2023-09-09,Enhanced disintermediate access,3,25.06,75.17999999999999
20883,11005,2024-08-18,Stand-alone dedicated capacity,4,97.48,389.92
20884,11029,2024-02-01,Team-oriented disintermediate infrastructure,5,30.56,152.79999999999998
20885,11004,2024-07-27,Adaptive holistic service-desk,2,97.97,195.94
20886,11010,2023-08-14,Enterprise-wide zero tolerance analyzer,8,57.87,462.96
20887,11056,2025-03-23,Virtual 24hour info-mediaries,2,22.22,44.44
20888,11017,2024-03-11,Balanced actuating intranet,9,18.94,170.46
20889,11074,2023-10-08,Total 24hour architecture,2,28.8,57.6
20890,11017,2023-12-14,Inverse clear-thinking toolset,9,93.31,839.79
20891,11084,2023-09-16,Synchronized asymmetric success,7,47.27,330.89000000000004
20892,11088,2025-01-20,Self-enabling bi-directional intranet,8,45.59,364.72
20893,11069,2025-04-20,Business-focused uniform parallelism,2,38.19,76.38
20894,11034,2023-08-01,Future-proofed responsive architecture,7,23.24,162.67999999999998
20895,11006,2023-11-20,Sharable radical task-force,6,53.91,323.46
20896,11053,2024-01-19,Adaptive mobile framework,4,21.7,86.8
20897,11066,2024-10-27,Ergonomic interactive support,7,85.19,596.3299999999999
20898,11077,2024-01-22,Realigned national adapter,4,43.34,173.36
20899,11043,2024-03-16,Diverse human-resource adapter,2,43.73,87.46
20900,11075,2024-09-22,Optional actuating algorithm,7,52.66,368.62
20901,11023,2023-08-26,Virtual national Graphic Interface,8,49.97,399.76
20902,11055,2024-03-09,Balanced fault-tolerant frame,2,99.54,199.08
20903,11080,2025-04-17,Team-oriented secondary flexibility,5,59.08,295.4
20904,11095,2023-11-18,Persevering tertiary moratorium,1,17.94,17.94
20905,11075,2023-08-02,Optimized systemic challenge,7,64.62,452.34000000000003
20906,11016,2024-12-07,Profound discrete Local Area Network,8,23.64,189.12
20907,11008,2023-12-13,Persistent context-sensitive service-desk,6,12.78,76.67999999999999
20908,11004,2023-10-04,Universal system-worthy framework,5,97.37,486.85
20909,11004,2024-04-29,Assimilated motivating product,6,79.62,477.72
20910,11056,2023-06-18,Secured content-based approach,2,98.21,196.42
20911,11025,2024-12-28,Down-sized next generation frame,1,53.01,53.01
20912,11067,2024-10-26,Quality-focused transitional leverage,7,57.9,405.3
20913,11096,2025-03-02,Upgradable hybrid emulation,7,25.15,176.04999999999998
20914,11067,2025-03-04,Implemented zero administration analyzer,2,32.22,64.44
20915,11027,2024-07-28,Decentralized mobile extranet,2,85.47,170.94
20916,11093,2025-04-09,Inverse 4thgeneration moratorium,1,42.06,42.06
20917,11032,2024-06-25,Stand-alone neutral methodology,8,84.41,675.28
20918,11050,2025-04-03,Enhanced contextually-based solution,8,73.81,590.48
20919,11061,2025-05-06,Virtual interactive system engine,1,25.95,25.95
20920,11051,2025-03-13,Right-sized national architecture,8,55.67,445.36
20921,11019,2024-05-20,Fundamental incremental customer loyalty,9,70.96,638.64
20922,11021,2023-11-02,Open-source zero-defect Internet solution,4,31.15,124.6
20923,11005,2024-04-28,Decentralized non-volatile success,1,84.76,84.76
20924,11082,2024-09-25,Profound background parallelism,1,59.03,59.03
20925,11092,2024-06-23,Assimilated multi-tasking functionalities,3,24.87,74.61
20926,11042,2025-04-15,Synergistic 3rdgeneration policy,5,62.47,312.35
20927,11061,2023-07-17,Right-sized bi-directional superstructure,5,99.97,499.85
20928,11022,2025-02-12,Balanced didactic encoding,9,23.55,211.95000000000002
20929,11021,2023-09-28,Multi-channeled dynamic secured line,2,83.51,167.02
20930,11070,2023-09-03,Streamlined empowering protocol,2,28.66,57.32
20931,11001,2025-03-12,Virtual content-based methodology,6,80.41,482.46
20932,11005,2024-01-17,Balanced logistical solution,9,76.11,684.99
20933,11012,2024-09-11,Intuitive real-time firmware,1,37.04,37.04
20934,11090,2025-01-04,Multi-tiered national process improvement,9,39.32,353.88
20935,11046,2024-08-11,Virtual attitude-oriented migration,9,81.33,731.97
20936,11034,2024-02-05,Pre-emptive fresh-thinking alliance,9,51.53,463.77
20937,11049,2024-12-13,Open-source optimal solution,5,75.77,378.84999999999997
20938,11078,2023-06-04,Proactive mobile utilization,9,23.32,209.88
20939,11090,2023-07-02,Re-contextualized disintermediate strategy,4,86.73,346.92
20940,11045,2024-11-10,Realigned homogeneous contingency,2,73.98,147.96
20941,11027,2024-09-05,Vision-oriented multi-state installation,6,91.62,549.72
20942,11073,2024-01-18,Advanced leadingedge core,4,21.91,87.64
20943,11026,2024-04-11,Extended 3rdgeneration help-desk,6,63.37,380.21999999999997
20944,11047,2024-12-04,Profound motivating open system,3,63.92,191.76
20945,11086,2024-11-26,Intuitive web-enabled extranet,6,41.81,250.86
20946,11056,2024-03-27,Inverse interactive implementation,2,51.26,102.52
20947,11094,2024-05-22,Robust content-based workforce,2,13.42,26.84
20948,11063,2023-08-21,Progressive uniform hardware,9,77.13,694.17
20949,11048,2024-11-02,Extended system-worthy monitoring,7,59.44,416.08
20950,11061,2023-07-30,Compatible didactic core,3,15.2,45.599999999999994
20951,11081,2023-12-27,Sharable logistical software,1,71.27,71.27
20952,11026,2023-06-13,Organized zero administration firmware,8,52.01,416.08
20953,11036,2024-05-02,Object-based multi-tasking monitoring,6,13.1,78.6
20954,11001,2025-04-27,Visionary 6thgeneration Graphical User Interface,7,97.26,680.82
20955,11008,2024-03-12,Organized mission-critical data-warehouse,9,95.42,858.78
20956,11099,2024-07-27,Pre-emptive human-resource pricing structure,5,56.16,280.79999999999995
20957,11052,2024-05-24,Profit-focused needs-based function,1,18.43,18.43
20958,11079,2024-09-27,Pre-emptive optimal conglomeration,7,77.92,545.44
20959,11047,2025-03-04,Public-key optimizing synergy,5,54.27,271.35
20960,11056,2024-10-30,Implemented zero tolerance success,3,37.22,111.66
20961,11086,2024-05-04,Innovative eco-centric productivity,9,54.23,488.07
20962,11014,2024-02-21,Mandatory real-time task-force,1,57.02,57.02
20963,11090,2025-04-07,Devolved regional process improvement,1,60.64,60.64
20964,11028,2023-06-28,Extended system-worthy orchestration,1,49.71,49.71
20965,11087,2023-06-23,Enterprise-wide clear-thinking frame,3,64.52,193.56
20966,11078,2024-05-05,Cross-platform responsive policy,6,92.69,556.14
20967,11088,2023-08-31,Realigned optimizing product,3,42.6,127.80000000000001
20968,11002,2023-06-14,Up-sized optimal middleware,8,75.31,602.48
20969,11026,2025-02-20,Inverse optimal encoding,2,90.5,181.0
20970,11014,2024-05-09,Right-sized 24/7 knowledgebase,9,51.04,459.36
20971,11059,2023-09-22,Vision-oriented intangible middleware,3,49.91,149.73
20972,11056,2025-03-28,Distributed national installation,5,64.19,320.95
20973,11007,2024-01-04,Streamlined zero administration synergy,8,63.23,505.84
20974,11003,2024-11-21,Down-sized static contingency,2,82.59,165.18
20975,11023,2023-12-30,De-engineered 24hour budgetary management,6,52.88,317.28000000000003
20976,11018,2024-09-24,Configurable 24hour instruction set,5,99.65,498.25
20977,11038,2024-03-20,User-centric homogeneous intranet,9,15.35,138.15
20978,11099,2023-07-31,Proactive asynchronous hardware,5,10.29,51.449999999999996
20979,11015,2023-11-24,Inverse actuating service-desk,2,67.62,135.24
20980,11064,2024-02-10,Stand-alone actuating portal,5,36.86,184.3
20981,11089,2023-11-05,Profound multi-state infrastructure,4,31.63,126.52
20982,11028,2023-06-04,Function-based even-keeled knowledgebase,7,38.07,266.49
20983,11074,2025-02-13,Reverse-engineered asynchronous alliance,6,33.04,198.24
20984,11039,2023-12-31,Re-engineered clear-thinking database,2,12.77,25.54
20985,11057,2023-06-02,Decentralized impactful architecture,5,97.44,487.2
20986,11017,2023-07-07,Operative disintermediate strategy,7,29.87,209.09
20987,11086,2023-06-10,Organic foreground process improvement,7,76.06,532.4200000000001
20988,11090,2025-04-09,Focused human-resource structure,5,78.63,393.15
20989,11044,2023-06-20,Enterprise-wide logistical concept,9,93.63,842.67
20990,11025,2023-08-19,Compatible user-facing strategy,4,12.75,51.0
20991,11017,2025-01-25,Distributed uniform application,3,88.48,265.44
20992,11013,2025-01-30,Assimilated bifurcated attitude,4,57.45,229.8
20993,11084,2024-11-21,Operative secondary attitude,5,66.93,334.65000000000003
20994,11025,2023-11-07,Self-enabling full-range open system,6,68.0,408.0
20995,11068,2025-04-21,Focused modular Graphical User Interface,3,83.78,251.34
20996,11010,2024-10-14,Triple-buffered multi-state algorithm,2,40.01,80.02
20997,11067,2024-08-07,Face-to-face homogeneous alliance,4,75.97,303.88
20998,11018,2023-06-07,Diverse exuding analyzer,5,57.57,287.85
20999,11100,2024-02-05,Right-sized secondary model,4,81.41,325.64
21000,11086,2024-12-29,Profound grid-enabled encoding,3,99.15,297.45000000000005
